Unnamed: 0,subset,wordnet_id,core_synset,core_lemma,hypernym_synsets,cohyponym_synsets,wikimedia_images,image_filename,definition,model_a,model_b,gpt4
686,predict_hypernym,12401335,fig_tree.n.01,fig_tree,['tree.n.01'],"['aalii.n.01', 'acacia.n.01', 'african_walnut.n.01', 'albizzia.n.01', 'alder.n.02', 'angelim.n.01', 'angiospermous_tree.n.01', 'anise_tree.n.01', 'arbor.n.01', 'aroeira_blanca.n.01', 'ash.n.02', 'australian_nettle.n.01', 'balata.n.02', 'bayberry.n.01', 'bean_tree.n.01', 'beech.n.01', 'birch.n.02', 'bitterwood_tree.n.01', 'black_mangrove.n.01', 'blackwood.n.02', 'bloodwood_tree.n.01', 'bonduc.n.02', 'bonsai.n.01', 'bottle-tree.n.01', 'brazilian_ironwood.n.01', 'brazilian_pepper_tree.n.01', 'brazilwood.n.02', 'breakax.n.01', 'burma_padauk.n.01', 'button_tree.n.01', 'cabbage_tree.n.03', 'calaba.n.01', 'calabash.n.02', 'camwood.n.01', 'caracolito.n.01', 'carib_wood.n.01', 'cassia.n.01', 'casuarina.n.01', 'chaulmoogra.n.01', 'chestnut.n.02', 'chinaberry.n.02', 'chinese_parasol_tree.n.01', 'christmas_bush.n.01', 'cinchona.n.02', 'clusia.n.01', 'cockspur.n.02', 'cocobolo.n.01', 'coffee.n.02', 'conacaste.n.01', 'coral_tree.n.01', 'coralwood.n.01', 'cork_tree.n.01', 'dagame.n.01', 'devilwood.n.01', 'dhak.n.01', 'dhawa.n.01', 'dipterocarp.n.01', 'dita.n.01', 'divi-divi.n.02', 'ebony.n.03', 'elm.n.01', 'fever_tree.n.01', 'fringe_tree.n.01', 'giant_chinkapin.n.01', 'gliricidia.n.01', 'granadilla_tree.n.01', 'guama.n.01', 'guinea_pepper.n.02', 'gum_tree.n.01', 'gutta-percha_tree.n.01', 'gutta-percha_tree.n.02', 'gymnospermous_tree.n.01', 'hackberry.n.01', 'hazel.n.01', 'hop_hornbeam.n.01', 'hornbeam.n.01', 'hydnocarpus_laurifolia.n.01', 'ice-cream_bean.n.01', 'idesia.n.01', 'incense_tree.n.01', 'indian_beech.n.01', 'inga.n.01', 'ivory_tree.n.01', 'jamaica_dogwood.n.01', 'jamaican_cherry.n.01', 'japanese_pagoda_tree.n.01', 'kentucky_coffee_tree.n.01', 'ketembilla.n.01', 'keurboom.n.01', 'keurboom.n.02', 'kingwood.n.02', 'kino.n.02', 'kowhai.n.01', 'lacebark.n.01', 'lancewood.n.02', 'lanseh_tree.n.01', 'laurelwood.n.01', 'lead_tree.n.01', 'lemonwood.n.02', 'lepidobotrys.n.01', 'linden.n.02', 'locust_tree.n.01', 'mahogany.n.02', 'manila_tamarind.n.01', 'marblewood.n.02', 'maria.n.02', 'marmalade_tree.n.01', 'mayeng.n.01', 'mescal_bean.n.01', 'millettia.n.01', 'montezuma.n.01', 'msasa.n.01', 'nakedwood.n.01', 'necklace_tree.n.01', 'neem.n.01', 'nitta_tree.n.01', 'oak.n.02', 'oak_chestnut.n.01', 'obeche.n.02', 'opepe.n.01', 'padauk.n.01', 'palm.n.03', 'palo_verde.n.01', 'pandanus.n.02', 'pepper_tree.n.01', 'pepper_tree.n.02', 'peruvian_balsam.n.01', 'plane_tree.n.01', 'pollard.n.01', 'poon.n.02', 'prickly_ash.n.01', 'prickly_ash.n.02', 'princewood.n.01', 'puka.n.02', 'quandong.n.01', 'quandong.n.03', 'quira.n.02', 'red_sandalwood.n.02', 'red_silk-cotton_tree.n.01', 'ribbon_tree.n.01', 'rose_chestnut.n.01', 'rosewood.n.02', 'sandalwood_tree.n.01', 'sapling.n.01', 'satinwood.n.03', 'scarlet_wisteria_tree.n.01', 'scrub_beefwood.n.01', 'shade_tree.n.01', 'shaving-brush_tree.n.01', 'shingle_tree.n.01', 'silver_ash.n.01', 'silver_tree.n.01', 'silver_tree.n.02', 'sissoo.n.01', 'snag.n.02', 'soapberry.n.01', 'souari.n.01', 'southern_beech.n.01', 'spanish_tamarind.n.01', 'tanbark_oak.n.01', 'teak.n.02', 'timber_tree.n.01', 'tipu.n.01', 'tolu_tree.n.01', 'tree_of_knowledge.n.01', 'treelet.n.01', 'trifoliate_orange.n.01', 'tulipwood_tree.n.01', 'turreae.n.01', 'wheel_tree.n.01', 'white_mangrove.n.01', 'white_mangrove.n.02', 'wild_fig.n.02', 'wild_medlar.n.01', 'wild_tamarind.n.02', 'willow.n.01', ""winter's_bark.n.02"", 'yellowwood.n.02', 'zebrawood.n.02']","['https://upload.wikimedia.org/wikipedia/commons/thumb/3/3d/Sycomoros_old.jpg/482px-Sycomoros_old.jpg?20060531142343', 'https://upload.wikimedia.org/wikipedia/commons/8/84/Ficus_elastica_-_K%C3%B6hler%E2%80%93s_Medizinal-Pflanzen-206.jpg?20070209152951', 'https://upload.wikimedia.org/wikipedia/commons/thumb/c/cc/Red_figs_of_Ficus_benjamina.jpg/800px-Red_figs_of_Ficus_benjamina.jpg?20240727142908', 'https://upload.wikimedia.org/wikipedia/commons/thumb/3/37/Cagliari_Ficus_trees_4.jpg/800px-Cagliari_Ficus_trees_4.jpg?20180629193829', 'https://upload.wikimedia.org/wikipedia/commons/thumb/5/58/Ficus_or_Indian_Common_Fig_%28_Scientific_Name-_Ficus_sycomorus%29.jpg/450px-Ficus_or_Indian_Common_Fig_%28_Scientific_Name-_Ficus_sycomorus%29.jpg?20200304202840']",Sycomoros old.jpg,any moraceous tree of the tropical genus Ficus; produces a closed pear-shaped receptacle that becomes fleshy and edible when mature,kandinsky-community_kandinsky-3,black-forest-labs_FLUX.1-dev,A
692,simple_triplet_2parent,14654954,silver.n.01,silver,"['noble_metal.n.01', 'conductor.n.02']","['copper.n.01', 'semiconductor.n.01', 'gold.n.03', 'platinum.n.01', 'silver.n.01']","['https://upload.wikimedia.org/wikipedia/commons/thumb/5/55/Silver_crystal.jpg/765px-Silver_crystal.jpg?20090726191728', 'https://upload.wikimedia.org/wikipedia/commons/thumb/a/a0/Silver_Target_in_XPS_Spectrometer.jpg/800px-Silver_Target_in_XPS_Spectrometer.jpg?20110530165226', 'https://upload.wikimedia.org/wikipedia/commons/f/f1/Ag%2C47.jpg?20050123193252', 'https://upload.wikimedia.org/wikipedia/commons/6/64/SilverUSGOV.jpg?20050827044041', 'https://upload.wikimedia.org/wikipedia/commons/thumb/d/d7/Silver_square.svg/350px-Silver_square.svg.png?20160910002033']",Silver crystal.jpg,a soft white precious univalent metallic element having the highest electrical and thermal conductivity of any metal; occurs in argentite and in free form; used in coins and jewelry and tableware and photography,Tencent-Hunyuan_HunyuanDiT-v1.2-Diffusers,black-forest-labs_FLUX.1-dev,A
695,predict_hypernym,49054805,mechanism.n.05,mechanism,['device.n.01'],"['acoustic_device.n.01', 'adapter.n.02', 'afterburner.n.01', 'agglomerator.n.01', 'airfoil.n.01', 'alarm.n.02', 'appliance.n.01', 'applicator.n.01', 'aspergill.n.01', 'autopilot.n.02', 'bait.n.02', 'billiard_marker.n.01', 'bird_feeder.n.01', 'blower.n.01', 'bootjack.n.01', 'breathalyzer.n.01', 'breathing_device.n.01', 'bubbler.n.02', 'buffer.n.06', 'catapult.n.02', 'charger.n.02', 'clip-on.n.01', 'comb.n.01', 'comforter.n.04', 'conductor.n.04', 'contraceptive.n.01', 'converter.n.01', 'corer.n.01', 'corrective.n.01', 'crusher.n.01', 'cryptograph.n.03', 'cutoff.n.03', 'dampener.n.01', 'damper.n.02', 'deflector.n.01', 'dental_appliance.n.01', 'depressor.n.03', 'detector.n.01', 'diestock.n.01', 'drive.n.10', 'drop_forge.n.01', 'elastic_device.n.01', 'electrical_device.n.01', 'electronic_device.n.01', 'energizer.n.02', 'exercise_device.n.01', 'explosive_device.n.01', 'fan.n.01', 'filter.n.01', 'fire_extinguisher.n.01', 'flare.n.09', 'fumigator.n.02', 'gas_fixture.n.01', 'groover.n.01', 'guard.n.03', 'heat_exchanger.n.01', 'heater.n.01', 'holding_device.n.01', 'horn.n.08', 'hydrofoil.n.01', 'imprint.n.05', 'indicator.n.03', 'instrument.n.01', 'interlock.n.01', 'interrupter.n.01', 'jig.n.03', 'key.n.01', 'keyboard.n.01', 'kinetoscope.n.01', 'knocker.n.05', 'lift.n.06', 'lifting_device.n.01', 'lighter.n.02', 'machine.n.01', 'magnet.n.01', 'memory_device.n.01', 'musical_instrument.n.01', 'nest_egg.n.02', 'noisemaker.n.01', 'optical_device.n.01', 'override.n.01', 'paper_feed.n.01', 'peeler.n.03', 'pick.n.05', 'power_takeoff.n.01', 'prod.n.02', 'prompter.n.02', 'pull.n.04', 'reflector.n.01', 'release.n.08', 'remote_control.n.01', 'reset.n.01', 'restraint.n.06', 'router.n.02', 'runner.n.09', 'scratcher.n.03', 'shoehorn.n.01', 'shoetree.n.01', 'shooting_stick.n.01', 'shredder.n.01', 'signaling_device.n.01', 'snowshoe.n.01', 'sounder.n.01', 'source_of_illumination.n.01', 'stabilizer.n.03', 'stemmer.n.05', 'straightener.n.01', 'strengthener.n.01', 'stylus.n.01', 'suction_cup.n.01', 'support.n.10', 'sweatbox.n.02', 'synchroflash.n.01', 'take-up.n.01', 'teaser.n.07', 'throwing_stick.n.01', 'tilter.n.02', 'tongs.n.01', 'toy.n.03', 'trap.n.01', 'trigger.n.02', 'valve.n.02', 'vaporizer.n.01', 'ventilator.n.01', 'washboard.n.01', 'water_cooler.n.01']","['https://upload.wikimedia.org/wikipedia/commons/9/9b/Geneva_mechanism_6spoke_animation.gif?20100902043451', 'https://upload.wikimedia.org/wikipedia/commons/thumb/9/98/Mechanism_Left_Gun_Battery_Worth_Ft_Casey_WA_Mar23_A7R_03933.jpg/800px-Mechanism_Left_Gun_Battery_Worth_Ft_Casey_WA_Mar23_A7R_03933.jpg?20230616161234', 'https://upload.wikimedia.org/wikipedia/commons/6/6b/Rack_and_pinion.png?20070402104120', 'https://upload.wikimedia.org/wikipedia/commons/thumb/c/c3/Arrow_pushing_mechanism_of_Micheal_reaction.png/800px-Arrow_pushing_mechanism_of_Micheal_reaction.png?20221119050940', 'https://upload.wikimedia.org/wikipedia/commons/thumb/1/13/Mouse_mechanism_diagram.svg/792px-Mouse_mechanism_diagram.svg.png?20181212044750']",Geneva mechanism 6spoke animation.gif,device consisting of a piece of machinery; has moving parts that perform some function,black-forest-labs_FLUX.1-dev,retrieval,no such image
696,predict_hypernym,83803292,plain.n.01,plain,['land.n.04'],"['archipelago.n.01', 'beachfront.n.01', 'cape.n.01', 'coastal_plain.n.01', 'floor.n.04', 'foreland.n.02', 'forest.n.02', 'island.n.01', 'isthmus.n.01', 'landmass.n.01', 'mainland.n.01', 'neck.n.02', 'oxbow.n.01', 'peninsula.n.01', 'slash.n.02', 'wonderland.n.01']","['https://upload.wikimedia.org/wikipedia/commons/thumb/a/a3/Nsomersetlevels.JPG/800px-Nsomersetlevels.JPG?20080323131137', 'https://upload.wikimedia.org/wikipedia/commons/thumb/c/c0/%D0%A0%D0%9B%D0%9F_%C2%AB%D0%A1%D0%B5%D0%B9%D0%BC%D1%81%D1%8C%D0%BA%D0%B8%D0%B9%C2%BB_img1.jpg/800px-%D0%A0%D0%9B%D0%9F_%C2%AB%D0%A1%D0%B5%D0%B9%D0%BC%D1%81%D1%8C%D0%BA%D0%B8%D0%B9%C2%BB_img1.jpg?20160717200112', 'https://upload.wikimedia.org/wikipedia/commons/thumb/6/6a/20171115_Plain_of_Jars_-_archaeological_site_number_3_-_Laos_-_2783_DxO.jpg/800px-20171115_Plain_of_Jars_-_archaeological_site_number_3_-_Laos_-_2783_DxO.jpg?20181108175833', 'https://upload.wikimedia.org/wikipedia/commons/thumb/1/18/Plain_land_and_Sky.jpg/800px-Plain_land_and_Sky.jpg?20200521071219', 'https://upload.wikimedia.org/wikipedia/commons/thumb/6/61/Mount_Ararat_and_the_Araratian_plain_%28cropped%29.jpg/799px-Mount_Ararat_and_the_Araratian_plain_%28cropped%29.jpg?20181103075841']",Nsomersetlevels.JPG,extensive tract of level open land,stabilityai_stable-diffusion-xl-base-1.0,black-forest-labs_FLUX.1-dev,A
701,predict_hypernym,283568,walk.n.01,walk,['locomotion.n.02'],"['brachiation.n.01', 'crawl.n.03', 'dance_step.n.01', 'gait.n.02', 'jog.n.02', 'lap.n.05', 'run.n.07', 'step.n.03', 'stroke.n.11']","['https://upload.wikimedia.org/wikipedia/commons/thumb/5/59/Larus_argentatus_walking_on_the_sidewalk_in_Dieppe_France.jpg/800px-Larus_argentatus_walking_on_the_sidewalk_in_Dieppe_France.jpg?20220114031644', 'https://upload.wikimedia.org/wikipedia/commons/thumb/4/42/2020_08_Valka_Valga_%2810%29.jpg/800px-2020_08_Valka_Valga_%2810%29.jpg?20220905110843', 'https://upload.wikimedia.org/wikipedia/commons/thumb/6/66/Llegada_de_Scott_Morrison%2C_primer_ministro_de_Australia_%2845198522685%29.jpg/800px-Llegada_de_Scott_Morrison%2C_primer_ministro_de_Australia_%2845198522685%29.jpg?20181203204935', 'https://upload.wikimedia.org/wikipedia/commons/thumb/8/81/Walking_reflection.jpg/564px-Walking_reflection.jpg?20160118024108', 'https://upload.wikimedia.org/wikipedia/commons/thumb/3/39/Valga-Valka%2C_Pedeli-Pedele.JPG/800px-Valga-Valka%2C_Pedeli-Pedele.JPG?20100605223004']",Larus argentatus walking on the sidewalk in Dieppe France.jpg,the act of traveling by foot,black-forest-labs_FLUX.1-dev,kandinsky-community_kandinsky-3,A
708,predict_hypernym,3666591,lighter.n.02,lighter,['device.n.01'],"['acoustic_device.n.01', 'adapter.n.02', 'afterburner.n.01', 'agglomerator.n.01', 'airfoil.n.01', 'alarm.n.02', 'appliance.n.01', 'applicator.n.01', 'aspergill.n.01', 'autopilot.n.02', 'bait.n.02', 'billiard_marker.n.01', 'bird_feeder.n.01', 'blower.n.01', 'bootjack.n.01', 'breathalyzer.n.01', 'breathing_device.n.01', 'bubbler.n.02', 'buffer.n.06', 'catapult.n.02', 'charger.n.02', 'clip-on.n.01', 'comb.n.01', 'comforter.n.04', 'conductor.n.04', 'contraceptive.n.01', 'converter.n.01', 'corer.n.01', 'corrective.n.01', 'crusher.n.01', 'cryptograph.n.03', 'cutoff.n.03', 'dampener.n.01', 'damper.n.02', 'deflector.n.01', 'dental_appliance.n.01', 'depressor.n.03', 'detector.n.01', 'diestock.n.01', 'drive.n.10', 'drop_forge.n.01', 'elastic_device.n.01', 'electrical_device.n.01', 'electronic_device.n.01', 'energizer.n.02', 'exercise_device.n.01', 'explosive_device.n.01', 'fan.n.01', 'filter.n.01', 'fire_extinguisher.n.01', 'flare.n.09', 'fumigator.n.02', 'gas_fixture.n.01', 'groover.n.01', 'guard.n.03', 'heat_exchanger.n.01', 'heater.n.01', 'holding_device.n.01', 'horn.n.08', 'hydrofoil.n.01', 'imprint.n.05', 'indicator.n.03', 'instrument.n.01', 'interlock.n.01', 'interrupter.n.01', 'jig.n.03', 'key.n.01', 'keyboard.n.01', 'kinetoscope.n.01', 'knocker.n.05', 'lift.n.06', 'lifting_device.n.01', 'machine.n.01', 'magnet.n.01', 'mechanism.n.05', 'memory_device.n.01', 'musical_instrument.n.01', 'nest_egg.n.02', 'noisemaker.n.01', 'optical_device.n.01', 'override.n.01', 'paper_feed.n.01', 'peeler.n.03', 'pick.n.05', 'power_takeoff.n.01', 'prod.n.02', 'prompter.n.02', 'pull.n.04', 'reflector.n.01', 'release.n.08', 'remote_control.n.01', 'reset.n.01', 'restraint.n.06', 'router.n.02', 'runner.n.09', 'scratcher.n.03', 'shoehorn.n.01', 'shoetree.n.01', 'shooting_stick.n.01', 'shredder.n.01', 'signaling_device.n.01', 'snowshoe.n.01', 'sounder.n.01', 'source_of_illumination.n.01', 'stabilizer.n.03', 'stemmer.n.05', 'straightener.n.01', 'strengthener.n.01', 'stylus.n.01', 'suction_cup.n.01', 'support.n.10', 'sweatbox.n.02', 'synchroflash.n.01', 'take-up.n.01', 'teaser.n.07', 'throwing_stick.n.01', 'tilter.n.02', 'tongs.n.01', 'toy.n.03', 'trap.n.01', 'trigger.n.02', 'valve.n.02', 'vaporizer.n.01', 'ventilator.n.01', 'washboard.n.01', 'water_cooler.n.01']","['https://upload.wikimedia.org/wikipedia/commons/thumb/5/5c/Vintage_Table_Cigarette_Lighter_%2815674259407%29.jpg/323px-Vintage_Table_Cigarette_Lighter_%2815674259407%29.jpg?20151227195402', 'https://upload.wikimedia.org/wikipedia/commons/thumb/5/5d/Vintage_Bakelite_Cigarette_Lighter%2C_Not_Marked_%2815021365061%29.jpg/470px-Vintage_Bakelite_Cigarette_Lighter%2C_Not_Marked_%2815021365061%29.jpg?20151229144118', 'https://upload.wikimedia.org/wikipedia/commons/thumb/6/64/Vintage_Old_Crow_Bourbon_Advertising_Cigarette_Lighter_by_Park_Lighter%2C_Murfreesboro%2C_TN%2C_Made_in_U.S.A._%289609831694%29.jpg/471px-Vintage_Old_Crow_Bourbon_Advertising_Cigarette_Lighter_by_Park_Lighter%2C_Murfreesboro%2C_TN%2C_Made_in_U.S.A._%289609831694%29.jpg?20151229214217']",Vintage Table Cigarette Lighter (15674259407).jpg,a device for lighting or igniting fuel or charges or fires,prompthero_openjourney,black-forest-labs_FLUX.1-dev,B
721,predict_hypernym,64693533,mariner.n.01,mariner,['sailor.n.01'],"['hand.n.10', 'lascar.n.01', 'water_dog.n.01', 'yachtsman.n.01']","['https://upload.wikimedia.org/wikipedia/commons/0/06/Kristina_Regina_wheelhouse.jpg?20061202171235', 'https://upload.wikimedia.org/wikipedia/commons/thumb/2/22/A_sailor_who_checks_the_weather_before_sailing.jpg/800px-A_sailor_who_checks_the_weather_before_sailing.jpg?20211220111035', 'https://upload.wikimedia.org/wikipedia/commons/thumb/9/90/Mariner_2.jpg/747px-Mariner_2.jpg?20150315090031', 'https://upload.wikimedia.org/wikipedia/commons/thumb/4/45/Mariner_10_instruments.jpg/799px-Mariner_10_instruments.jpg?20240221205120']",Kristina Regina wheelhouse.jpg,a man who serves as a sailor,black-forest-labs_FLUX.1-dev,prompthero_openjourney,A
726,simple_triplet_2parent,14809057,endorphin.n.01,endorphin,"['peptide.n.01', 'neurochemical.n.01']","['neurotransmitter.n.01', 'endorphin.n.01', 'fibrinopeptide.n.01', 'polypeptide.n.01']","['https://upload.wikimedia.org/wikipedia/commons/thumb/8/8d/Alpha_endorphin_stick_molecular_model.png/622px-Alpha_endorphin_stick_molecular_model.png?20230215225041', 'https://upload.wikimedia.org/wikipedia/commons/thumb/f/fe/Beta_endorphin_3D_stick.png/719px-Beta_endorphin_3D_stick.png?20230126222023', 'https://upload.wikimedia.org/wikipedia/commons/thumb/d/de/Beta_endorphin_AA_label.svg/800px-Beta_endorphin_AA_label.svg.png?20230126222331', 'https://upload.wikimedia.org/wikipedia/commons/thumb/9/93/Endorphin-G.png/800px-Endorphin-G.png?20141022095017', 'https://upload.wikimedia.org/wikipedia/commons/thumb/4/42/Beta_Endorphin-_Gene_to_Product_Formation_Diagram.jpg/800px-Beta_Endorphin-_Gene_to_Product_Formation_Diagram.jpg?20170615203712']",Alpha endorphin stick molecular model.png,a neurochemical occurring naturally in the brain and having analgesic properties,prompthero_openjourney,black-forest-labs_FLUX.1-dev,B
732,predict_hypernym,36475420,skin.n.01,skin,"['body_covering.n.01', 'connective_tissue.n.01']","['epicranium.n.01', 'exoskeleton.n.01', 'exuviae.n.01', 'feather.n.01', 'hair.n.01', 'headful.n.02', 'hide.n.02', 'protective_covering.n.02', 'areolar_tissue.n.01', 'bone.n.01', 'elastic_tissue.n.01', 'endoneurium.n.01', 'fascia.n.01', 'granulation.n.01', 'ligament.n.01', 'marrow.n.01', 'perimysium.n.01', 'perineurium.n.01', 'scar_tissue.n.01', 'skin.n.01', 'submucosa.n.01', 'tendon.n.01']","['https://upload.wikimedia.org/wikipedia/commons/thumb/b/b5/Komodo_dragon_skin.jpg/800px-Komodo_dragon_skin.jpg?20050518191042', 'https://upload.wikimedia.org/wikipedia/commons/thumb/d/df/Elephant_skin_%283689577529%29.jpg/800px-Elephant_skin_%283689577529%29.jpg?20130129091956', 'https://upload.wikimedia.org/wikipedia/commons/1/13/Human_skin_structure.jpg?20060331161843', 'https://upload.wikimedia.org/wikipedia/commons/thumb/2/27/Skin.png/583px-Skin.png?20121216053705', 'https://upload.wikimedia.org/wikipedia/commons/thumb/a/ac/Elephant_Skin.jpg/800px-Elephant_Skin.jpg?20071213012713']",Komodo dragon skin.jpg,a natural protective body covering and site of the sense of touch,runwayml_stable-diffusion-v1-5,black-forest-labs_FLUX.1-dev,A
739,predict_hypernym,10499857,queen.n.03,queen,['female_aristocrat.n.01'],"['czarina.n.01', 'lady.n.03', 'queen.n.02']","['https://upload.wikimedia.org/wikipedia/commons/thumb/e/ec/Queen_A_Night_At_The_Opera_%281975_Elektra_publicity_photo_02%29.jpg/800px-Queen_A_Night_At_The_Opera_%281975_Elektra_publicity_photo_02%29.jpg?20230827215243', 'https://upload.wikimedia.org/wikipedia/commons/thumb/3/33/Queen_%E2%80%93_montagem_%E2%80%93_new.png/600px-Queen_%E2%80%93_montagem_%E2%80%93_new.png?20160610215330', 'https://upload.wikimedia.org/wikipedia/commons/thumb/4/4e/Queen_-_montagem.png/600px-Queen_-_montagem.png?20150101020732', 'https://upload.wikimedia.org/wikipedia/commons/thumb/4/4e/RMS_Queen_Mary_Long_Beach_January_2011_view.jpg/800px-RMS_Queen_Mary_Long_Beach_January_2011_view.jpg?20110128060038', 'https://upload.wikimedia.org/wikipedia/commons/thumb/c/cc/Queen_Concert_Oakland_2.jpg/800px-Queen_Concert_Oakland_2.jpg?20151218001609']",Queen A Night At The Opera (1975 Elektra publicity photo 02).jpg,the wife or widow of a king,stabilityai_stable-diffusion-xl-base-1.0,black-forest-labs_FLUX.1-dev,A
742,predict_hypernym,12538008,mariner.n.01,mariner,['sailor.n.01'],"['hand.n.10', 'lascar.n.01', 'water_dog.n.01', 'yachtsman.n.01']","['https://upload.wikimedia.org/wikipedia/commons/0/06/Kristina_Regina_wheelhouse.jpg?20061202171235', 'https://upload.wikimedia.org/wikipedia/commons/thumb/2/22/A_sailor_who_checks_the_weather_before_sailing.jpg/800px-A_sailor_who_checks_the_weather_before_sailing.jpg?20211220111035', 'https://upload.wikimedia.org/wikipedia/commons/thumb/9/90/Mariner_2.jpg/747px-Mariner_2.jpg?20150315090031', 'https://upload.wikimedia.org/wikipedia/commons/thumb/4/45/Mariner_10_instruments.jpg/799px-Mariner_10_instruments.jpg?20240221205120']",Kristina Regina wheelhouse.jpg,a man who serves as a sailor,stabilityai_stable-diffusion-xl-base-1.0,black-forest-labs_FLUX.1-dev,A
745,simple_triplet_2parent,3460674,griseofulvin.n.01,griseofulvin,"['antifungal.n.01', 'penicillin.n.01']","['bordeaux_mixture.n.01', 'gentian_violet.n.01', 'iodochlorhydroxyquin.n.01', 'itraconazole.n.01', 'miconazole.n.01', 'nystatin.n.01', 'terbinafine.n.01', 'thiabendazole.n.01', 'amoxicillin.n.01', 'ampicillin.n.01', 'griseofulvin.n.01', 'methicillin.n.01', 'penicillin_f.n.01', 'penicillin_g.n.01', 'penicillin_o.n.01', 'penicillin_v.n.01', 'penicillinase-resistant_antibiotic.n.01', 'piperacillin.n.01']","['https://upload.wikimedia.org/wikipedia/commons/thumb/4/46/Griseofulvin.svg/512px-Griseofulvin.svg.png?20160824072439', 'https://upload.wikimedia.org/wikipedia/commons/thumb/f/f6/Griseofulvin_structure.svg/354px-Griseofulvin_structure.svg.png?20221129083056', 'https://upload.wikimedia.org/wikipedia/commons/thumb/4/4c/Griseofulvin_figure.gif/800px-Griseofulvin_figure.gif?20140603010801', 'https://upload.wikimedia.org/wikipedia/commons/thumb/0/0f/Griseofulvin_synthesis.svg/512px-Griseofulvin_synthesis.svg.png?20151024095312', 'https://upload.wikimedia.org/wikipedia/commons/thumb/1/10/Griseofulvin_Structural_Formulae_V.1.svg/569px-Griseofulvin_Structural_Formulae_V.1.svg.png?20110116133840']",Griseofulvin.svg,a kind of penicillin (a fungicidal antibiotic with the trade name Fulvicin) produced by molds of the genus Penicillium,runwayml_stable-diffusion-v1-5,black-forest-labs_FLUX.1-dev,B
746,predict_hypernym,17250421,evil_spirit.n.01,evil_spirit,['spirit.n.04'],"['apparition.n.01', 'banshee.n.01', 'control.n.10', 'familiar.n.03', 'genie.n.01', 'kachina.n.02', 'numen.n.01', 'peri.n.02', 'presence.n.03', 'python.n.02', 'sylvan.n.01', 'thunderbird.n.01', 'zombi.n.01']","['https://upload.wikimedia.org/wikipedia/commons/thumb/b/b7/Schongauer_Anthony.jpg/452px-Schongauer_Anthony.jpg?20170313170559', 'https://upload.wikimedia.org/wikipedia/commons/thumb/a/a8/PazuzuDemonAssyria1stMil_2.jpg/380px-PazuzuDemonAssyria1stMil_2.jpg?20070609074855', 'https://upload.wikimedia.org/wikipedia/commons/thumb/f/ff/The_Demon_Alleborith.jpg/576px-The_Demon_Alleborith.jpg?20200419190302', 'https://upload.wikimedia.org/wikipedia/commons/thumb/e/ea/The_Demon_Gartiraf.jpg/450px-The_Demon_Gartiraf.jpg?20210517003713', 'https://upload.wikimedia.org/wikipedia/commons/thumb/5/58/Man_with_photoshopped_eyes_to_achieve_movie-like_demon_look.jpg/360px-Man_with_photoshopped_eyes_to_achieve_movie-like_demon_look.jpg?20231030201535']",Schongauer Anthony.jpg,a spirit tending to cause harm,black-forest-labs_FLUX.1-dev,retrieval,A
752,predict_hypernym,46883635,caryophylloid_dicot_family.n.01,caryophylloid_dicot_family,['dicot_family.n.01'],"['aceraceae.n.01', 'amygdalaceae.n.01', 'anacardiaceae.n.01', 'apocynaceae.n.01', 'aquifoliaceae.n.01', 'aristolochiaceae.n.01', 'asclepiadaceae.n.01', 'asterid_dicot_family.n.01', 'buxaceae.n.01', 'cannabidaceae.n.01', 'casuarinaceae.n.01', 'cecropiaceae.n.01', 'celastraceae.n.01', 'chloranthaceae.n.01', 'combretaceae.n.01', 'convolvulaceae.n.01', 'cucurbitaceae.n.01', 'dilleniid_dicot_family.n.01', 'droseraceae.n.01', 'ebenaceae.n.01', 'elaeagnaceae.n.01', 'empetraceae.n.01', 'gentianaceae.n.01', 'goodeniaceae.n.01', 'haloragidaceae.n.01', 'hamamelid_dicot_family.n.01', 'hippocastanaceae.n.01', 'hydnoraceae.n.01', 'juglandaceae.n.01', 'lecythidaceae.n.01', 'leitneriaceae.n.01', 'linaceae.n.01', 'lobeliaceae.n.01', 'loganiaceae.n.01', 'lythraceae.n.01', 'magnoliid_dicot_family.n.01', 'menyanthaceae.n.01', 'moraceae.n.01', 'myricaceae.n.01', 'myrsinaceae.n.01', 'myrtaceae.n.01', 'nepenthaceae.n.01', 'nyssaceae.n.01', 'oleaceae.n.01', 'orobanchaceae.n.01', 'piperaceae.n.01', 'plantaginaceae.n.01', 'plumbaginaceae.n.01', 'polygonaceae.n.01', 'primulaceae.n.01', 'proteaceae.n.01', 'punicaceae.n.01', 'rafflesiaceae.n.01', 'rhamnaceae.n.01', 'rhizophoraceae.n.01', 'roridulaceae.n.01', 'rosid_dicot_family.n.01', 'salvadoraceae.n.01', 'sapindaceae.n.01', 'sapotaceae.n.01', 'sarraceniaceae.n.01', 'saururaceae.n.01', 'staphylaceae.n.01', 'styracaceae.n.01', 'symplocaceae.n.01', 'theophrastaceae.n.01', 'thymelaeaceae.n.01', 'trapaceae.n.01', 'ulmaceae.n.01', 'urticaceae.n.01', 'vitaceae.n.01']",[],,family of relatively early dicotyledonous plants including mostly flowers,black-forest-labs_FLUX.1-dev,stabilityai_stable-diffusion-3-medium-diffusers,A
